"","ReefID","score","DHW_25km_max_02","DHW_5km_max","DHW_5km_ytd","region","Long_unique","Lat_unique","X","Y","bin.score","year"
"899","15-093",3,12.2,2.71,2.71,"Central",145.570007,-15.88,-5054.36929516616,3464.68658371732,1,"2016"
"900","15-094",4,11.88,5.12,4.98,"Central",145.794266,-15.875783,-5067.99762572111,3444.94911994471,1,"2016"
"901","15-095",4,12.2,3.28,3.28,"Central",145.660004,-15.91,-5059.05082430678,3456.2278251502,1,"2016"
"902","15-096",4,11.88,6.09,5.79,"Central",145.820786,-15.94988,-5067.72279578399,3441.33391258279,1,"2016"
"903","15-098",4,12.2,3.25,3.25,"Central",145.670181,-15.974342,-5058.04185289741,3454.22093791839,1,"2016"
"904","15-099a",3,11.88,6.06,5.63,"Central",145.832214,-15.989794,-5067.3987591028,3439.63726488039,1,"2016"
"907","15-099d",4,11.39,6.03,5.74,"Central",145.835251,-16.035215,-5066.4283107913,3438.5862798095,1,"2016"
"909","16-001",1,11.39,2.39,2.39,"Central",145.457336,-16.028692,-5043.80283049137,3472.0422791405,0,"2016"
"911","16-003",1,11.3,2.46,2.31,"Central",145.464401,-16.104038,-5042.32088380209,3470.10583369162,0,"2016"
"912","16-005",3,10.07,2.43,2.43,"Central",145.490005,-16.25,-5040.14496248498,3465.29035740806,1,"2016"
"917","16-015",4,11.3,3.23,3.23,"Central",145.650665,-16.045025,-5055.07532911572,3454.72051792376,1,"2016"
"919","16-019",4,11.39,5.82,5.53,"Central",145.839996,-16.110001,-5064.80798928208,3436.87394375279,1,"2016"
"921","16-020a",3,11.3,3.25,3.25,"Central",145.690079,-16.123335,-5055.45795921201,3449.8824672974,1,"2016"
"923","16-023",4,11.3,3.13,3.13,"Central",145.699997,-16.190001,-5054.35102615539,3447.8448909122,1,"2016"
"925","16-025",4,11.39,5.82,5.53,"Central",145.889664,-16.22089,-5064.94310798036,3430.55699166346,1,"2016"
"926","16-026",4,9.97,4.42,4.42,"Central",145.809418,-16.324827,-5057.45466478141,3435.82750774323,1,"2016"
"929","16-029",4,9.97,4.14,4.14,"Central",145.770004,-16.42,-5052.62359439982,3437.62771736309,1,"2016"
"930","16-030",3,9.97,6.21,5.63,"Central",145.99675,-16.428108,-5065.97695734078,3417.46271536904,1,"2016"
"931","16-032",4,9.97,4.96,4.82,"Central",145.99028,-16.465118,-5064.62518290627,3417.383057112,1,"2016"
"934","16-040",4,8.42,3.78,3.78,"Central",145.862457,-16.546972,-5054.84825781957,3427.22218779429,1,"2016"
"935","16-043a",4,8.42,3.76,3.76,"Central",145.93277,-16.639965,-5056.60411630113,3419.36217121952,1,"2016"
"937","16-044b",3,8.42,4.06,4.06,"Central",145.992844,-16.655203,-5059.78410646083,3413.78700731275,1,"2016"
"938","16-046",3,8.42,3.87,3.87,"Central",145.940002,-16.67,-5056.24268526274,3418.18780053718,1,"2016"
"940","16-049",2,7.83,3.67,3.67,"Central",145.990005,-16.77,-5056.57207399525,3411.98449843443,0,"2016"
"944","16-055",3,7.83,3.15,3.15,"Central",146,-16.92,-5053.16015902542,3408.39956423148,1,"2016"
"945","16-057",4,8.97,5.29,4.99,"Central",146.008133,-16.518436,-5064.29434866722,3414.86384965195,1,"2016"
"946","16-059",4,8.97,4.62,4.48,"Central",146.001404,-16.56761,-5062.60250830947,3414.5880152714,1,"2016"
"947","16-060",4,8.97,4.62,4.48,"Central",146.018982,-16.581758,-5063.27771086135,3412.78385029166,1,"2016"
"949","16-064",2,8.97,4.29,4.29,"Central",146.050003,-16.700001,-5062.00136385939,3407.93923538139,0,"2016"
"952","16-068",3,7.85,3.39,3.39,"Central",146.184692,-16.803022,-5067.2554720215,3394.19279469976,1,"2016"
"953","16-071",4,7.85,3.01,3.01,"Central",146.210007,-16.870001,-5066.96184771837,3390.75388512166,1,"2016"
"955","16-073",3,7.85,2.91,2.91,"Central",146.25,-16.92,-5067.98395804743,3386.31861808499,1,"2016"
"958","16-085",1,11.3,2.35,2.35,"Central",145.468872,-16.08757,-5043.0098880905,3470.00013163212,0,"2016"
"959","17-001a",2,7.96,2.71,2.71,"Central",146.220001,-17.02,-5063.51269632679,3387.16716393405,0,"2016"
"961","17-004",3,7.96,2.54,2.54,"Central",146.179993,-17.07,-5059.7923717898,3389.79498262079,1,"2016"
"962","17-005",3,8.83,3.98,3.98,"Central",146.410522,-17.098852,-5072.60505775766,3368.8881450295,1,"2016"
"963","17-006",3,8.83,2.45,2.45,"Central",146.341904,-17.103992,-5068.4269121254,3374.86757993055,1,"2016"
"964","17-008",3,8.83,4.49,4.49,"Central",146.468582,-17.126312,-5075.26732857388,3363.24984384086,1,"2016"
"966","17-010",1,8.83,2.27,2.27,"Central",146.289993,-17.190001,-5063.0216132428,3377.89341435101,0,"2016"
"967","17-011",3,8.83,2.47,2.47,"Central",146.369995,-17.200001,-5067.45952071956,3370.63858123623,1,"2016"
"971","17-014",4,8.83,3.15,3.15,"Central",146.483734,-17.228571,-5073.35680382064,3360.05329197591,1,"2016"
"972","17-016a",3,8.63,2.46,2.46,"Central",146.441696,-17.287884,-5069.25960909622,3362.69308940922,1,"2016"
"974","17-017",2,8.63,2.25,2.25,"Central",146.360001,-17.299999,-5064.12637127344,3369.69580889354,0,"2016"
"976","17-018a",2,8.63,2.26,2.26,"Central",146.385086,-17.39389,-5063.00890693758,3365.75504832342,0,"2016"
"978","17-023",3,8.63,2.59,2.59,"Central",146.458908,-17.475199,-5065.0834485211,3357.73214173956,1,"2016"
"979","17-024",2,8.63,2.29,2.29,"Central",146.389999,-17.49,-5060.62971072685,3363.54774988406,0,"2016"
"983","17-034",3,8.55,2.3,2.3,"Central",146.380005,-17.530001,-5058.9285359975,3363.68944887843,1,"2016"
"984","17-035",3,8.54,3.53,3.53,"Central",146.520004,-17.530001,-5067.13241099047,3351.31821382509,1,"2016"
"985","17-037",2,8.55,2.32,2.32,"Central",146.449997,-17.610001,-5060.79585686279,3356.02291889378,0,"2016"
"986","17-042",2,8.55,2.46,2.46,"Central",146.470001,-17.66,-5060.56322608472,3353.32544560653,0,"2016"
"990","17-044",2,8.55,2.25,2.25,"Central",146.389999,-17.719999,-5054.18768910753,3359.26605994408,0,"2016"
"992","17-047",3,8.11,1.95,1.95,"Central",146.440002,-17.77,-5055.70537995529,3353.91714738087,1,"2016"
"994","17-051",3,8.11,1.95,1.95,"Central",146.490005,-17.85,-5056.36188406964,3348.00155415195,1,"2016"
"998","17-057",4,8.54,3.94,3.94,"Central",146.578262,-17.580528,-5069.12298115725,3345.23085130936,1,"2016"
"999","17-059a",3,8.54,2.81,2.81,"Central",146.539993,-17.700001,-5063.52888107258,3346.39621967267,1,"2016"
"1004","17-062",3,8.43,3.51,3.51,"Central",146.646622,-17.773588,-5067.66565506833,3335.59654513017,1,"2016"
"1005","17-063a",2,8.43,2.46,2.46,"Central",146.520004,-17.790001,-5059.81707101564,3346.47996802658,0,"2016"
"1006","17-064",2,8.43,2.12,2.12,"Central",146.550003,-17.83,-5060.43347888016,3343.08043232219,0,"2016"
"1007","17-065",4,8.43,4.31,4.17,"Central",146.727066,-17.876383,-5069.41854092972,3326.55858301087,1,"2016"
"1008","17-066",3,8.43,2.14,2.14,"Central",146.589996,-17.889999,-5061.05774337754,3338.42073800073,1,"2016"
"1009","17-067",2,8.43,1.94,1.94,"Central",146.600357,-17.969419,-5059.39168715044,3336.00892166661,0,"2016"
"1010","17-068",3,8.3,4.35,4.35,"Central",146.800003,-17.950001,-5071.5423066342,3318.72391243875,1,"2016"
"1011","17-069",3,7.76,4.11,4.11,"Central",146.770004,-18,-5068.36883311863,3320.43860864205,1,"2016"
"1022","18-017",3,7.76,3.24,3.24,"Central",146.789993,-18.040001,-5068.3757198051,3317.91656132238,1,"2016"
"1023","18-018",2,7.48,1.86,1.86,"Central",146.559998,-18.049999,-5054.72887319321,3338.04532555109,0,"2016"
"1024","18-019",3,7.76,4.32,4.32,"Central",146.861328,-18.059341,-5071.94475777788,3311.23945477853,1,"2016"
"1027","18-023",4,7.76,5.32,5.32,"Central",146.970001,-18.139999,-5075.88004356909,3300.0947693722,1,"2016"
"1028","18-024",2,7.48,2.04,2.04,"Central",146.729996,-18.23,-5059.40052581656,3319.61462497585,0,"2016"
"1030","18-026",1,6.48,2.03,2.03,"Central",146.740005,-18.32,-5057.35626363823,3317.0096652324,0,"2016"
"1031","18-027",3,6.75,2.69,2.69,"Central",146.830002,-18.35,-5061.68182318539,3308.48763063027,1,"2016"
"1032","18-028",2,6.75,2.05,2.05,"Central",146.762619,-18.386635,-5056.71366523852,3313.73455178089,0,"2016"
"1034","18-030",1,6.75,3.52,3.52,"Central",146.990005,-18.43,-5068.54789936684,3292.81070898235,0,"2016"
"1035","18-031",1,6.75,3.12,3.12,"Central",146.990005,-18.469999,-5067.36752875638,3292.04387456274,0,"2016"
"1036","18-032",1,6.75,2.5,2.5,"Central",146.869995,-18.48,-5060.16589009863,3302.45799762912,0,"2016"
"1037","18-033",4,8.21,5.89,5.89,"Central",147.026901,-18.210075,-5077.11581358151,3293.72952741617,1,"2016"
"1038","18-034",3,8.53,7.24,7.24,"Central",147.389999,-18.27,-5096.13008895231,3260.36464433339,1,"2016"
"1039","18-035",3,7.58,6.8,6.64,"Central",147.174728,-18.343405,-5081.68991799609,3278.09892487013,1,"2016"
"1040","18-037",3,7.58,6.1,5.94,"Central",147.204742,-18.358568,-5082.96020776708,3275.1489484046,1,"2016"
"1041","18-039",3,8.53,5.92,5.92,"Central",147.449997,-18.41,-5095.4125172516,3252.39090685325,1,"2016"
"1043","18-042",3,7.58,5,4.84,"Central",147.05809,-18.431828,-5072.40325927654,3286.75044631518,1,"2016"
"1044","18-043",2,6.34,2.77,2.77,"Central",147.037659,-18.504829,-5069.07343077649,3287.15992170761,0,"2016"
"1047","18-048",2,6.28,2.69,2.69,"Central",146.490005,-18.559999,-5035.79672136734,3334.3846101382,0,"2016"
"1048","18-049a",2,6.28,2.69,2.69,"Central",146.490005,-18.6,-5034.61504977248,3333.60218229249,0,"2016"
"1049","18-049b",2,6.28,2.53,2.53,"Central",146.490005,-18.639999,-5033.43098351085,3332.8181688506,0,"2016"
"1050","18-049c",2,6.28,2.88,2.88,"Central",146.490005,-18.66,-5032.83798593191,3332.42552353339,0,"2016"
"1051","18-049d",0,6.28,2.53,2.53,"Central",146.5,-18.639999,-5034.01230258192,3331.94005796045,0,"2016"
"1052","18-049e",1,6.28,2.69,2.69,"Central",146.5,-18.59,-5035.49218032563,3332.91956767135,0,"2016"
"1054","18-052a",3,6.97,2.67,2.67,"Central",146.559998,-18.67,-5036.60819456713,3326.07877935227,1,"2016"
"1056","18-053",2,6.97,2.55,2.55,"Central",146.511597,-18.676702,-5033.59767698953,3330.20064840386,0,"2016"
"1058","18-054a",2,6.97,2.74,2.74,"Central",146.580002,-18.719999,-5036.28175751809,3323.33862386057,0,"2016"
"1059","18-054b",2,6.96,3.12,3.12,"Central",146.610336,-18.765379,-5036.68675237898,3319.77951337142,0,"2016"
"1060","18-054d",4,6.96,2.91,2.91,"Central",146.692001,-18.750862,-5041.84721230602,3312.88229011963,1,"2016"
"1061","18-054e",4,6.97,2.72,2.72,"Central",146.639999,-18.74,-5039.16253344391,3317.67037543518,1,"2016"
"1062","18-054f",4,6.97,2.67,2.67,"Central",146.600006,-18.700001,-5038.03724949616,3321.97273750886,1,"2016"
"1065","18-059",1,6.96,2.92,2.92,"Central",146.520004,-18.780001,-5031.01014141055,3327.42753757094,0,"2016"
"1069","18-065",2,6.96,3.47,3.33,"Central",146.539993,-18.84,-5030.3760667824,3324.48611408863,0,"2016"
"1072","18-069a",3,6.34,3.01,2.86,"Central",147.144424,-18.52317,-5074.64591937347,3277.35717115493,1,"2016"
"1073","18-069b",2,6.34,3.01,2.86,"Central",147.139847,-18.547338,-5073.66650318289,3277.29901847583,0,"2016"
"1074","18-070",3,8.53,5.66,5.66,"Central",147.444534,-18.499918,-5092.43462338194,3251.17354007622,1,"2016"
"1075","18-071",2,6.84,5.09,5.09,"Central",147.402557,-18.528078,-5089.21366533254,3254.36791799051,0,"2016"
"1078","18-075",2,6.34,1.62,1.62,"Central",147.050003,-18.629999,-5066.06253658906,3283.65722887885,0,"2016"
"1079","18-077",3,6.84,3.6,3.6,"Central",147.425964,-18.625544,-5087.63322144903,3250.42969324689,1,"2016"
"1080","18-078",2,6.34,1.75,1.75,"Central",147.100006,-18.700001,-5066.83472949361,3277.88163606625,0,"2016"
"1085","18-084a",3,8.08,4.39,4.39,"Central",147.610001,-18.620001,-5098.21370841624,3234.17664764537,1,"2016"
"1086","18-084b",3,8.08,4.36,4.36,"Central",147.589996,-18.639999,-5096.48445977621,3235.5757700365,1,"2016"
"1088","18-085a",3,8.08,3.5,3.5,"Central",147.565674,-18.657595,-5094.58244884883,3237.40337424266,1,"2016"
"1089","18-086",2,8.08,4.1,4.1,"Central",147.710007,-18.66,-5102.64924702772,3224.51371905025,0,"2016"
"1092","18-091",2,6.52,3.02,3.02,"Central",147.710007,-18.77,-5099.33157333206,3222.41718373515,0,"2016"
"1095","18-096",2,6.52,2.3,2.3,"Central",147.646729,-18.822414,-5094.18325133231,3227.04205615013,0,"2016"
"1096","18-099",3,6.26,2.98,2.98,"Central",147.889999,-18.860001,-5106.69559260044,3204.66637770451,1,"2016"
"1098","18-100a",1,6.52,2.6,2.6,"Central",147.744965,-18.91029,-5097.03657324057,3216.61683900944,0,"2016"
"1099","18-100b",1,6.52,2.42,2.42,"Central",147.693832,-18.863319,-5095.59286378845,3222.06791586161,0,"2016"
"1100","18-101",2,6.26,3.69,3.69,"Central",147.960007,-18.9,-5109.38747554238,3197.66074937767,0,"2016"
"1101","18-103",3,6.26,2.77,2.77,"Central",147.892303,-18.90571,-5105.43113677314,3203.58673449906,1,"2016"
"1102","18-105a",3,6.26,2.77,2.77,"Central",147.896866,-18.924885,-5105.10075588071,3202.81280520838,1,"2016"
"1103","18-105b",3,6.26,3.1,3.1,"Central",147.909302,-18.938829,-5105.3696151962,3201.43742106466,1,"2016"
"1104","18-106",1,6.52,2.1,2.1,"Central",147.699997,-18.969999,-5092.68893803392,3219.46467622321,0,"2016"
"1105","18-115",2,8.14,3.4,3.4,"Central",148.253067,-18.924042,-5124.93932898141,3171.02931212777,0,"2016"
"1106","18-118",3,6.39,3.65,3.65,"Central",148.080002,-18.950001,-5114.54259316005,3185.99968435416,1,"2016"
"1107","18-119",4,8.14,3.49,3.49,"Central",148.376648,-18.950516,-5130.95348624386,3159.46706438087,1,"2016"
"1108","18-120",3,8.14,3.67,3.67,"Central",148.426773,-18.975679,-5132.94092802496,3154.50099593177,1,"2016"
"1113","19-007",3,7.29,5.54,5.54,"South",146.759995,-19.120001,-5034.63482812231,3299.59558364916,1,"2016"
"1114","19-009a",2,7.29,5.88,5.88,"South",146.814911,-19.17354,-5036.16091253234,3293.69979729578,0,"2016"
"1119","19-009g",2,7.29,5.19,5.19,"South",146.825653,-19.114248,-5038.58804375227,3293.93862513144,0,"2016"
"1120","19-009j",3,7.29,5.54,5.54,"South",146.788712,-19.119356,-5036.3076278342,3297.08464611421,1,"2016"
"1121","19-010",2,7.29,5.88,5.88,"South",146.839996,-19.190001,-5037.09900326285,3291.16561704913,0,"2016"
"1122","19-011",4,7.29,5.88,5.88,"South",146.809998,-19.200001,-5035.06922878712,3293.60227786206,1,"2016"
"1126","19-019",2,6,2.69,2.69,"South",147.929993,-19.040001,-5103.42339950254,3197.64990806908,0,"2016"
"1127","19-024",3,5.93,3.12,3.12,"South",148.110001,-19.02,-5114.06007003761,3181.98366220026,1,"2016"
"1136","19-038a",2,6.19,1.51,1.51,"South",148.298111,-19.194387,-5119.07908557486,3161.84083595434,0,"2016"
"1137","19-038b",3,6.19,1.5,1.5,"South",148.380005,-19.18,-5124.04085386207,3154.79645947516,1,"2016"
"1139","19-038f",3,6.19,2.27,2.27,"South",148.470001,-19.129999,-5130.54484866844,3147.6981268846,1,"2016"
"1140","19-043",3,5.93,1.36,1.36,"South",148.169998,-19.209999,-5111.51133540534,3172.97802227354,1,"2016"
"1142","19-045",3,6.82,2.14,2.14,"South",148.080002,-19.299999,-5103.7199689515,3179.2579519931,1,"2016"
"1145","19-048",2,6.82,2.18,2.18,"South",148.089996,-19.389999,-5101.46036266933,3176.61537804076,0,"2016"
"1146","19-049",2,6.38,4.31,4.31,"South",148.563919,-19.031565,-5138.75046374771,3141.1501444697,0,"2016"
"1147","19-050",3,6.38,4.02,4.02,"South",148.692108,-19.086353,-5144.06569203624,3128.61153063259,1,"2016"
"1148","19-051",3,6.38,3.69,3.69,"South",148.688828,-19.112457,-5143.07514194094,3128.41242762173,1,"2016"
"1151","19-054",4,6.38,1.62,1.62,"South",148.539993,-19.209999,-5131.89453693725,3139.90383985908,1,"2016"
"1153","19-059",2,6.8,3.3,3.3,"South",148.880112,-19.1877,-5151.14113865422,3109.80618063901,0,"2016"
"1154","19-061",2,6.8,2.82,2.82,"South",148.902496,-19.215157,-5151.49584335178,3107.27489588418,0,"2016"
"1155","19-063a",3,6.58,1.97,1.97,"South",148.630005,-19.26,-5135.25709577975,3130.88423959512,1,"2016"
"1157","19-065",2,6.58,1.76,1.76,"South",148.632095,-19.319876,-5133.49333148856,3129.55204405436,0,"2016"
"1158","19-066",2,6.58,1.76,1.76,"South",148.630005,-19.34,-5132.74675074369,3129.35372231765,0,"2016"
"1159","19-067",3,6.58,1.59,1.59,"South",148.639999,-19.360001,-5132.6632718635,3128.07488678432,1,"2016"
"1160","19-071",2,6.58,1.3,1.3,"South",148.660004,-19.43,-5131.54751446319,3124.93824414585,0,"2016"
"1161","19-072a",1,6.25,1.76,1.76,"South",148.779999,-19.4,-5139.02911944661,3114.75911052513,0,"2016"
"1162","19-072b",2,6.58,1.29,1.29,"South",148.721741,-19.456345,-5134.07830330348,3118.90083757435,0,"2016"
"1165","19-072e",2,6.25,1.27,1.27,"South",148.789322,-19.453098,-5137.85635640096,3112.90528068701,0,"2016"
"1167","19-074b",2,6.25,1.4,1.4,"South",148.853149,-19.437841,-5141.80428212444,3107.47194682384,0,"2016"
"1169","19-076",2,6.25,1.23,1.23,"South",148.899994,-19.49,-5142.68843025298,3102.26873240491,0,"2016"
"1170","19-081",3,5.94,3.1,3.1,"South",149.243515,-19.310818,-5166.88306429205,3074.76425702635,1,"2016"
"1171","19-082",2,5.94,2.14,2.14,"South",149.051361,-19.333422,-5155.8288837958,3091.64752109061,0,"2016"
"1172","19-091",2,4.9,4.22,4.22,"South",149.416168,-19.341419,-5175.15553262057,3058.60766817602,0,"2016"
"1173","19-096",3,5.94,1.28,1.28,"South",149.169998,-19.469999,-5157.88744268498,3078.37976252939,1,"2016"
"1174","19-097",2,5.94,0.95,0.95,"South",149.048035,-19.494835,-5150.53305546771,3088.8784314349,0,"2016"
"1175","19-098",2,5.57,1.12,1.12,"South",149.12146,-19.502766,-5154.23460880745,3082.124374856,0,"2016"
"1176","19-099",1,5.33,3.56,3.56,"South",149.632263,-19.460173,-5182.86994878917,3036.85001400576,0,"2016"
"1183","19-107",2,6.69,0.94,0.94,"South",148.979996,-19.530001,-5145.7420756221,3094.31946321423,0,"2016"
"1185","19-109a",2,6.69,1.09,1.09,"South",148.940002,-19.540001,-5143.26239544797,3097.71874258268,0,"2016"
"1190","19-113",2,5.57,0.95,0.95,"South",149.002182,-19.528013,-5147.00321043929,3092.36475997922,0,"2016"
"1191","19-114",2,5.57,0.95,0.95,"South",149.043701,-19.53904,-5148.89114429252,3088.42332397276,0,"2016"
"1192","19-116",2,4.38,1.3,1.3,"South",149.274979,-19.545757,-5161.10100713478,3067.48675008785,0,"2016"
"1197","19-122",2,5.57,0.98,0.98,"South",149.247849,-19.578901,-5158.58746133511,3069.29924969784,0,"2016"
"1198","19-123",2,5.57,0.98,0.98,"South",149.237198,-19.58857,-5157.7071406854,3070.07382791141,0,"2016"
"1199","19-127",2,4.38,1.42,1.28,"South",149.373444,-19.699415,-5161.4275098291,3055.6895744934,0,"2016"
"1200","19-128",2,5.57,1.35,1.35,"South",149.190002,-19.690001,-5151.92076181451,3072.37974599725,0,"2016"
"1201","19-129",2,5.82,1.48,1.48,"South",149.309998,-19.75,-5156.40816252886,3060.43424609104,0,"2016"
"1207","19-134",2,5.82,1.09,1.09,"South",149.490005,-19.75,-5165.99771054589,3044.21920496466,0,"2016"
"1208","19-135",2,6.9,1.89,1.89,"South",149.229996,-19.76,-5151.80692805629,3067.43886844887,0,"2016"
"1209","19-136a",2,6.9,1.91,1.91,"South",149.199997,-19.799999,-5148.90731432031,3069.36514203053,0,"2016"
"1212","19-139",3,4.28,2.91,2.91,"South",149.58429,-19.518642,-5178.45484269489,3040.09034809173,1,"2016"
"1213","19-141",2,4.28,2.2,2.2,"South",149.597778,-19.559221,-5177.86878922103,3038.10750482188,0,"2016"
"1214","19-146",2,4.28,1.7,1.7,"South",149.634491,-19.611832,-5178.12242426769,3033.79776955443,0,"2016"
"1215","19-147",1,4.28,1.85,1.85,"South",149.669693,-19.631277,-5179.35868849042,3030.2491500808,0,"2016"
"1218","19-151",1,4.83,2.89,2.89,"South",149.849838,-19.616364,-5189.34211817831,3014.22937543485,0,"2016"
"1219","19-152",1,4.83,2.95,2.95,"South",149.877182,-19.631247,-5190.29931399015,3011.47352920212,0,"2016"
"1220","19-153",2,4.83,2.82,2.82,"South",149.759262,-19.639898,-5183.81117509459,3021.9864591178,0,"2016"
"1221","19-155",1,4.28,1.26,1.26,"South",149.719589,-19.654966,-5181.23094363286,3025.29107247967,0,"2016"
"1222","19-157",2,4.28,0.77,0.77,"South",149.579102,-19.667061,-5173.40727846099,3037.75701832292,0,"2016"
"1223","19-159",1,4.83,3.01,3.01,"South",149.926529,-19.665243,-5191.79111338124,3006.36523185939,0,"2016"
"1225","19-167",0,4.83,3.08,3.08,"South",149.977646,-19.693401,-5193.55828242321,3001.20457650789,0,"2016"
"1226","19-168",3,4.28,0.48,0.48,"South",149.610733,-19.712023,-5173.63049663416,3034.04837441355,1,"2016"
"1227","19-169",2,4.28,0.48,0.48,"South",149.612762,-19.720465,-5173.46475700248,3033.70496796558,0,"2016"
"1231","19-187",2,5.01,0.34,0.34,"South",149.623795,-19.784063,-5171.98698521414,3031.50016705506,0,"2016"
"1235","19-197",1,5.01,0.97,0.97,"South",149.580002,-19.879999,-5166.54749266803,3033.61990535781,0,"2016"
"1236","19-204",2,5.01,0.99,0.99,"South",149.623856,-19.965225,-5166.08200052406,3028.03163912295,0,"2016"
"1238","19-206",0,5.87,2.88,2.88,"South",150.006699,-19.709576,-5194.55429910652,2998.26758390577,0,"2016"
"1239","19-207",2,4.82,2.15,2.15,"South",150.08551,-19.756226,-5197.15547365981,2990.24614596765,0,"2016"
"1240","19-208",1,4.82,2.99,2.99,"South",150.123444,-19.7859,-5198.16629840209,2986.24861184801,0,"2016"
"1241","19-209",1,4.82,3.14,3.14,"South",150.152893,-19.798876,-5199.27672291577,2983.33329706994,0,"2016"
"1242","19-212",2,4.82,2.38,2.38,"South",150.18335,-19.828251,-5199.90125435248,2980.01855948042,0,"2016"
"1243","19-214",1,4.82,2.1,2.1,"South",150.219894,-19.865679,-5200.57452122676,2975.99960480335,0,"2016"
"1244","19-216",1,4.82,2.1,2.1,"South",150.248535,-19.889183,-5201.2900235574,2972.95860228063,0,"2016"
"1245","19-220",0,5.6,1.77,1.77,"South",150.271072,-19.911432,-5201.72775241038,2970.49487504561,0,"2016"
"1246","19-221",1,5.6,2.13,2.13,"South",150.313797,-19.925734,-5203.47069612051,2966.34683999773,0,"2016"
"1247","19-222",2,5.6,2.13,2.13,"South",150.331116,-19.93745,-5203.98122087827,2964.55400512936,0,"2016"
"1248","19-224",2,5.6,2.13,2.13,"South",150.334778,-19.944916,-5203.92465914247,2964.08125829561,0,"2016"
"1249","19-225",1,5.6,1.61,1.61,"South",150.349213,-19.954145,-5204.36697002041,2962.59687899269,0,"2016"
"1250","19-227",1,5.6,1.61,1.61,"South",150.344833,-19.974174,-5203.4796656697,2962.61848474598,0,"2016"
"1252","19-246",2,5.01,0.34,0.34,"South",149.667984,-19.811445,-5173.43338039682,3026.98960949233,0,"2016"
"1264","20-014",1,9.39,3.3,3.3,"South",148.889999,-20.07,-5123.46114083026,3091.88921955397,0,"2016"
"1267","20-017",2,9.39,3.3,3.3,"South",148.893097,-20.082491,-5123.22009098865,3091.36586577587,0,"2016"
"1268","20-019",1,9.39,3.3,3.3,"South",148.879044,-20.089512,-5122.23218602076,3092.48377597599,0,"2016"
"1279","20-028h",3,9.39,3.32,3.32,"South",148.949997,-20.07,-5126.69604206615,3086.52242821189,1,"2016"
"1297","20-067a",0,8.45,3.22,3.22,"South",149.029999,-20.17,-5127.72108249236,3077.39273860722,0,"2016"
"1306","20-078a",2,9.39,2.96,2.96,"South",149.093079,-20.263754,-5128.01499614042,3069.89503186313,0,"2016"
"1330","20-104",1,5.69,0.85,0.85,"South",149.688049,-20.031605,-5167.29209792896,3020.96773563828,0,"2016"
"1331","20-105",0,5.11,0.64,0.64,"South",149.811966,-20.064098,-5172.74303712314,3009.16226469459,0,"2016"
"1335","20-112",2,5.11,0.49,0.49,"South",149.940002,-20.129999,-5177.27526417777,2996.33424200474,0,"2016"
"1336","20-115",1,4.8,1.11,1.11,"South",150.243027,-20.026377,-5196.48376425869,2970.87423048358,0,"2016"
"1337","20-119",1,4.75,1.74,1.74,"South",150.416641,-20.086708,-5203.46130269503,2953.97875116396,0,"2016"
"1338","20-121",1,4.75,1.52,1.52,"South",150.394623,-20.083858,-5202.42036721871,2956.03191859711,0,"2016"
"1339","20-125",1,4.75,1.51,1.51,"South",150.427002,-20.121016,-5202.85495672061,2952.39059338661,0,"2016"
"1340","20-126",0,4.75,1.39,1.39,"South",150.38559,-20.150076,-5199.75262982138,2955.60063566926,0,"2016"
"1341","20-127",1,4.75,1.1,1.1,"South",150.319992,-20.105568,-5197.84496980093,2962.3951745111,0,"2016"
"1342","20-128",1,4.8,0.48,0.48,"South",150.009995,-20.120001,-5181.26304475652,2990.1986031911,0,"2016"
"1343","20-129",1,4.8,0.49,0.49,"South",150.080002,-20.190001,-5182.58825964115,2982.52790689002,0,"2016"
"1345","20-131",1,4.75,1.51,1.51,"South",150.444626,-20.141691,-5203.07457361831,2950.3997817097,0,"2016"
"1346","20-132",1,4.75,1.53,1.53,"South",150.470169,-20.194183,-5202.63839724212,2947.08805075022,0,"2016"
"1347","20-134",0,4.89,0.52,0.52,"South",150.100006,-20.299999,-5179.96016915929,2978.60848385757,0,"2016"
"1348","20-135",0,4.89,0.66,0.66,"South",150.130005,-20.34,-5180.17959632339,2975.12668548008,0,"2016"
"1350","20-137",0,4.89,0.68,0.68,"South",150.100006,-20.35,-5178.28602865839,2977.64581060598,0,"2016"
"1351","20-138",0,4.89,0.79,0.79,"South",150.199997,-20.35,-5183.47464506939,2968.60428011899,0,"2016"
"1355","20-146",0,4.03,0.8,0.8,"South",150.289993,-20.469999,-5184.08953471275,2958.1525884294,0,"2016"
"1356","20-167",1,4.07,1.48,1.48,"South",150.5103,-20.257412,-5202.58554876663,2942.24676543796,0,"2016"
"1357","20-172",0,4.07,1.52,1.52,"South",150.560745,-20.28237,-5204.33667426491,2937.19255364569,0,"2016"
"1358","20-179",0,4.07,1.5,1.5,"South",150.611816,-20.303387,-5206.24648387172,2932.15472793954,0,"2016"
"1359","20-182",1,4.07,1.48,1.48,"South",150.578293,-20.33308,-5203.53142377842,2934.63714845254,0,"2016"
"1360","20-185a",1,4.07,1.16,1.16,"South",150.584427,-20.354097,-5203.1378623815,2933.68102215694,0,"2016"
"1361","20-185c",0,4.07,1.36,1.36,"South",150.653793,-20.350132,-5206.81941241964,2927.45476402219,0,"2016"
