"","ReefID","score","DHW_5km_max_16","DHW_5km_max_17","DHW_5km_max","region","Long_unique","Lat_unique","X","Y","bin.score","year"
"1704","21-556",5,0.35,1.25,6.8,"South",152.478394,-21.982168,-5239.28088372724,2729.9085988614,1,"2020"
"1708","21-560",4,0.14,1.58,5.38,"South",152.539993,-21.67,-5253.66417107036,2730.22529697787,1,"2020"
"1709","21-562",2,0.16,1.4,6,"South",152.558945,-21.724174,-5252.59052277476,2727.46107585102,0,"2020"
"1710","21-565",2,0.17,1.09,5.95,"South",152.589996,-21.790001,-5251.65928950641,2723.36504801153,0,"2020"
"1711","21-566",3,0.18,1.37,6.06,"South",152.630005,-21.83,-5252.09223725698,2718.93752166191,1,"2020"
"1712","21-570",2,0.18,1.37,6.06,"South",152.639999,-21.85,-5251.83163862704,2717.64114502781,0,"2020"
"1713","21-575",3,0.34,1.37,6.26,"South",152.660004,-21.9,-5250.94011432273,2714.85592418672,1,"2020"
"1714","21-579",4,0.36,1.21,6.29,"South",152.669998,-21.91,-5251.04505334873,2713.74951461996,1,"2020"
"1715","21-582",3,0.36,1.21,6.29,"South",152.679993,-21.940001,-5250.41169331033,2712.26176069133,1,"2020"
"1716","21-586",4,0.52,1.08,6.51,"South",152.699997,-21.969999,-5250.25011022427,2709.8564993511,1,"2020"
"1717","21-591",3,1.14,4.29,8.9,"South",150.372421,-21.022751,-5169.41429288351,2939.92820561192,1,"2020"
"1720","21-761",3,0.33,2.08,5.57,"South",152.375687,-21.861881,-5238.80326074793,2741.61140340613,1,"2020"
"1725","22-042",5,0.15,3.3,8.82,"South",150.360901,-22.191957,-5127.21261464646,2917.29191055707,1,"2020"
"1726","22-043",5,0,2.97,8.81,"South",150.251205,-22.202837,-5121.22107650705,2926.87610249688,1,"2020"
"1727","22-044",5,0,2.92,8.52,"South",150.352142,-22.204641,-5126.30347369566,2917.81209882974,1,"2020"
"1728","22-045",5,0,2.92,8.52,"South",150.37442,-22.207106,-5127.34755430821,2915.76743830473,1,"2020"
"1729","22-046",5,0,2.92,8.52,"South",150.370956,-22.216923,-5126.81255772547,2915.87340974129,1,"2020"
"1730","22-047a",5,0.14,2.8,8.45,"South",150.43898,-22.204458,-5130.72653563219,2910.04307272163,1,"2020"
"1731","22-048",5,0.14,2.8,8.45,"South",150.411819,-22.21735,-5128.8752248181,2912.20739250003,1,"2020"
"1732","22-049",5,0,2.97,8.81,"South",150.27002,-22.228756,-5121.23567715752,2924.65382468991,1,"2020"
"1733","22-052",5,0,2.94,8.63,"South",150.309998,-22.23,-5123.22963998928,2921.05386254287,1,"2020"
"1734","22-053a",5,0.14,2.8,8.45,"South",150.434494,-22.249001,-5128.8690622079,2909.5203238114,1,"2020"
"1735","22-053b",5,0,2.61,8.41,"South",150.419159,-22.291716,-5126.52474572946,2910.00435736144,1,"2020"
"1739","22-075",5,0.32,5.61,9.55,"South",150.715805,-22.337784,-5139.82593551126,2882.4717723641,1,"2020"
"1740","22-078",5,0.31,5.28,9.46,"South",150.659882,-22.333899,-5137.15319176834,2887.56751991179,1,"2020"
"1741","22-079",5,0.34,5.54,10.15,"South",150.74176,-22.404842,-5138.65522186243,2878.75606999197,1,"2020"
"1742","22-080",5,0.34,5.54,10.15,"South",150.746475,-22.41151,-5138.64550867798,2878.19506876025,1,"2020"
"1743","22-081",5,0.34,5.54,10.15,"South",150.73053,-22.43096,-5137.12474597301,2879.22169800398,1,"2020"
"1744","22-084",5,0.35,1.25,6.8,"South",152.464966,-21.999735,-5237.99234805594,2730.79827103912,1,"2020"
"1745","22-086",5,0.36,0.99,6.82,"South",152.449753,-22.014599,-5236.7179781901,2731.90248848905,1,"2020"
"1746","22-090",4,0.36,0.99,6.82,"South",152.428741,-22.040106,-5234.77282838916,2733.33040862371,1,"2020"
"1747","22-092",2,0.36,0.83,6.79,"South",152.477371,-22.077322,-5235.71261168678,2728.16822615121,0,"2020"
"1748","22-093",3,0.36,0.81,6.89,"South",152.487488,-22.100828,-5235.32251811465,2726.7896477423,1,"2020"
"1752","22-103",3,0.69,1.26,6.92,"South",152.729996,-22.01,-5250.18783270733,2706.34409111971,1,"2020"
"1754","22-106",4,0.71,1.26,7.14,"South",152.740005,-22.059999,-5248.80635687086,2704.47152645584,1,"2020"
"1756","22-115",1,0.37,0.8,6.77,"South",152.530182,-22.106079,-5237.15800078076,2722.7864405325,0,"2020"
"1757","22-116",2,0.71,1.26,7.14,"South",152.740005,-22.1,-5247.32007840976,2703.70571466834,0,"2020"
"1758","22-121",3,0.71,1.09,7.03,"South",152.740005,-22.120001,-5246.57596142093,2703.32230498015,1,"2020"
"1759","22-122",1,0.37,0.8,6.77,"South",152.53273,-22.1453,-5235.82165081075,2721.79590416121,0,"2020"
"1760","22-123",2,0.53,0.78,6.8,"South",152.597595,-22.149773,-5238.73319350277,2715.78034900875,0,"2020"
"1761","22-124",3,0.86,1.24,7.61,"South",152.759995,-22.15,-5246.40132592521,2700.91636134884,1,"2020"
"1762","22-125",2,0.53,0.93,6.89,"South",152.551605,-22.156,-5236.31991036752,2719.86413286004,0,"2020"
"1763","22-128",1,0.55,0.78,6.87,"South",152.604462,-22.187052,-5237.66993845315,2714.43275721069,0,"2020"
"1764","22-129",1,0.55,0.78,6.87,"South",152.626907,-22.184721,-5238.81980261195,2712.42575006902,0,"2020"
"1765","22-131",3,0.72,1.08,7.65,"South",152.759995,-22.190001,-5244.9090258182,2700.14810563894,1,"2020"
"1766","22-133",3,0.72,1.07,7.59,"South",152.75,-22.209999,-5243.69096866435,2700.67831253881,1,"2020"
"1767","22-134",1,0.54,0.79,6.96,"South",152.618668,-22.222845,-5237.00718751998,2712.44227551411,0,"2020"
"1768","22-139",1,0.53,0.79,6.99,"South",152.604691,-22.264385,-5234.79292093621,2712.91519537618,0,"2020"
"1769","22-140",3,0.56,0.63,7.56,"South",152.729996,-22.27,-5240.50321040512,2701.35190394899,1,"2020"
"1770","22-141",1,0.53,0.64,7.34,"South",152.662796,-22.307856,-5235.91306896251,2706.76325970089,0,"2020"
"1771","22-142",2,0.56,0.63,7.56,"South",152.729996,-22.299999,-5239.37884357899,2700.77232020588,0,"2020"
"1772","22-143",2,0.55,0.92,7.64,"South",152.720001,-22.33,-5237.78184887355,2701.1057067652,0,"2020"
"1773","22-144",1,0.53,0.64,7.34,"South",152.680252,-22.331985,-5235.83218359851,2704.70028225253,0,"2020"
"1774","22-145",2,0.55,0.92,7.64,"South",152.729996,-22.35,-5237.50160699824,2699.80465042152,0,"2020"
"1776","22-147a",3,0.51,0.78,7.55,"South",152.690002,-22.360001,-5235.23997397266,2703.26585123265,1,"2020"
"1777","22-147b",2,0.53,0.78,7.68,"South",152.720001,-22.360001,-5236.6546358294,2700.52440695659,0,"2020"
"1779","22-152",5,1,6.29,9.9,"South",150.959625,-22.6562,-5140.20119983486,2853.99702805457,1,"2020"
"1780","22-153",5,0.86,6.49,9.84,"South",150.994308,-22.730537,-5139.1388868586,2849.33865054663,1,"2020"
"1781","23-001",5,0.64,4.57,9.09,"South",150.880005,-23.040001,-5121.75386732653,2853.07319270727,1,"2020"
"1782","23-002",5,0.64,4.57,9.09,"South",150.880005,-23.049999,-5121.37368436432,2852.86141177326,1,"2020"
"1784","23-004b",5,0.51,4.36,9.4,"South",150.889999,-23.08,-5120.72936396255,2851.33224304483,1,"2020"
"1785","23-005",5,0.51,4.36,9.4,"South",150.898666,-23.094671,-5120.60167160304,2850.24648591845,1,"2020"
"1786","23-006",5,0.51,4.36,9.4,"South",150.880005,-23.1,-5119.470011403,2851.80097067548,1,"2020"
"1787","23-007",5,0.51,4.36,9.4,"South",150.899994,-23.1,-5120.46461865437,2850.01474787569,1,"2020"
"1789","23-009",5,0.52,4.33,9.58,"South",150.899994,-23.15,-5118.55671443326,2848.95282174736,1,"2020"
"1790","23-010",5,0.53,3.91,9.54,"South",150.910004,-23.17,-5118.29004210449,2847.63328378234,1,"2020"
"1791","23-012a",5,0.52,4.62,9.44,"South",150.960007,-23.16,-5121.15569776231,2843.37771319687,1,"2020"
"1792","23-012b",5,0.51,4.81,9.15,"South",150.970001,-23.15,-5122.03389331316,2842.69657458605,1,"2020"
"1793","23-012c",5,0.52,4.62,9.44,"South",150.990005,-23.17,-5122.26114733951,2840.48393983615,1,"2020"
"1794","23-012d",5,0.52,4.62,9.44,"South",150.960007,-23.190001,-5120.00791001588,2842.74043632222,1,"2020"
"1795","23-012e",5,0.53,3.91,9.54,"South",150.934662,-23.188557,-5118.80517596292,2845.03572809918,1,"2020"
"1796","23-014",5,0.52,4.62,9.44,"South",150.970001,-23.200001,-5120.12075404665,2841.63479433374,1,"2020"
"1797","23-016",5,0.54,4.4,9.74,"South",150.970001,-23.209999,-5119.73774252114,2841.42222534761,1,"2020"
"1806","23-036",5,0.52,5.5,10.32,"South",151.149994,-23.4,-5121.31767164091,2821.2916270311,1,"2020"
"1808","23-038",5,0.37,6.12,10.54,"South",151.169998,-23.42,-5121.52831525116,2819.07735064158,1,"2020"
"1809","23-045a",3,0,3.21,7.42,"South",151.908585,-23.184168,-5166.59325318479,2757.70910416393,1,"2020"
"1810","23-046",2,0,2.51,7.89,"South",151.785416,-23.245914,-5158.2682264048,2767.52985468826,0,"2020"
"1811","23-048",2,0,3.09,6.9,"South",151.93248,-23.269573,-5164.43815326002,2753.79199335574,0,"2020"
"1812","23-049",3,0,2.19,7.89,"South",151.774338,-23.296188,-5155.78706497432,2767.48259930839,1,"2020"
"1813","23-050",3,0,2.62,7.23,"South",151.889832,-23.290863,-5161.56166824518,2757.19452544789,1,"2020"
"1814","23-051",3,0,2.84,6.48,"South",151.965042,-23.331713,-5163.58989035364,2749.57191589213,1,"2020"
"1816","23-052a",2,0,2.33,6.59,"South",151.97113,-23.446152,-5159.42303584511,2746.64947378965,0,"2020"
"1817","23-053",3,0,1.96,8.12,"South",151.880005,-23.469999,-5154.11718251254,2754.35419364926,1,"2020"
"1818","23-054",2,0,2.69,5.8,"South",152.029999,-23.440001,-5162.48270007596,2741.47455490959,0,"2020"
"1820","23-055a",2,0,2.99,5.34,"South",152.061142,-23.495667,-5161.79437781373,2737.51317846038,0,"2020"
"1822","23-058",5,0.74,7.26,11.33,"South",151.049774,-23.430006,-5115.21471486427,2829.6035590857,1,"2020"
"1828","23-067b",5,0.58,9.34,11.95,"South",151.485062,-23.962143,-5115.6688180987,2779.30871877022,1,"2020"
"1830","23-068",4,0,1.72,8.74,"South",151.770004,-23.5,-5147.64837420722,2763.61556919274,1,"2020"
"1831","23-069",4,0,2.06,8.87,"South",151.740005,-23.540001,-5144.63723645453,2765.46997675671,1,"2020"
"1833","23-071",5,0.14,3.92,8.96,"South",151.679993,-23.559999,-5140.95571356051,2770.4355024816,1,"2020"
"1835","23-074a",5,0.53,8.22,11.16,"South",151.624893,-23.972483,-5122.02557618935,2766.59364544395,1,"2020"
"1836","23-074b",5,0.53,8.22,11.16,"South",151.644104,-23.975489,-5122.83339567438,2764.81159497919,1,"2020"
"1837","23-074c",5,0.52,7.66,11.04,"South",151.660004,-23.98,-5123.42104387689,2763.2931006307,1,"2020"
"1838","23-074d",5,0.52,7.66,11.04,"South",151.674927,-23.98819,-5123.81472789827,2761.78294389166,1,"2020"
"1840","23-076",2,0,2.1,6.88,"South",152.039993,-23.6,-5156.68967559847,2737.2452209931,0,"2020"
"1841","23-077",0,0.15,3.73,3.77,"South",152.153687,-23.632118,-5160.84609351973,2726.33895521529,0,"2020"
"1842","23-078",0,0.15,3.66,3.58,"South",152.179993,-23.700001,-5159.41758041915,2722.55514450429,0,"2020"
"1843","23-079",0,0.3,4.04,3.69,"South",152.270004,-23.76,-5161.31183949298,2713.19713881737,0,"2020"
"1844","23-080",0,0.15,3.62,3.6,"South",152.289993,-23.809999,-5160.27301248869,2710.35369618485,0,"2020"
"1845","23-081",0,0.6,3.48,4.55,"South",152.369995,-23.860001,-5162.06186079461,2702.10379689827,0,"2020"
"1847","23-082a",1,0.44,3.06,4.91,"South",152.387207,-23.901783,-5161.20673537602,2699.68119805976,0,"2020"
"1849","24-003",5,0.55,7.42,10.91,"South",151.729996,-24.01,-5125.59808961819,2756.38981924305,1,"2020"
"1851","24-008",1,0.3,2.73,5.05,"South",152.720001,-24.110001,-5168.42866109229,2665.34051136314,0,"2020"
