"","ReefID","bin.score","DHW","X","Y","year"
"30","09-356",1,6.75,-5027.6832659419,3767.53403272507,"2016"
"31","09-357",1,6.34,-5034.45710558769,3766.57332609639,"2016"
"32","09-358a",1,6.51,-5033.37023841064,3765.93584144084,"2016"
"33","09-366",1,6.42,-5041.23625473004,3755.81710098265,"2016"
"34","09-368",1,6.26,-5043.39528763608,3752.50291719718,"2016"
"35","09-372",1,7.06,-5008.56853598272,3783.52276531994,"2016"
"37","09-376",1,7.06,-5008.37460515027,3782.83370985007,"2016"
"38","09-378",1,7.03,-5011.95612971009,3780.6360666399,"2016"
"39","09-394",1,6.96,-5021.62506144,3771.32906195075,"2016"
"42","09-406",0,4.85,-5037.61048132851,3741.54988299253,"2016"
"44","09-407",1,4.87,-5038.61957320945,3742.90947021774,"2016"
"45","09-408",0,4.47,-5040.27948453312,3742.21613981055,"2016"
"46","09-409",0,4.31,-5041.41867610185,3742.8869645676,"2016"
"47","09-410",1,4.36,-5043.80975625459,3741.68545582665,"2016"
"48","09-411",0,4.3,-5039.7952728519,3737.96666435398,"2016"
"49","09-419a",1,4.15,-5049.7104733846,3737.51332181876,"2016"
"50","09-423",0,3.55,-5051.28531201455,3735.84164564185,"2016"
"51","09-424",0,4.13,-5054.10948343793,3733.42634302388,"2016"
"52","09-440",0,3.12,-5058.37692671362,3721.83021357334,"2016"
"53","09-447",0,3.12,-5060.55492825321,3719.22159873827,"2016"
"54","09-449",0,3.12,-5060.74264974651,3717.89425516031,"2016"
"55","09-452",0,2.66,-5062.13631266894,3716.88844717323,"2016"
"56","09-454c",0,2.68,-5065.4092626974,3710.69859966773,"2016"
"57","09-454n",0,2.68,-5064.62790006216,3711.71199159215,"2016"
"58","09-458",0,2.68,-5066.09428713762,3709.77846128659,"2016"
"59","09-459",0,2.83,-5067.09137693487,3708.40889625352,"2016"
"60","09-468",0,3.65,-5052.96704379278,3725.13092400933,"2016"
"61","09-470",0,3.65,-5054.38333671106,3723.16336047134,"2016"
"62","09-472",0,3.45,-5058.21309154841,3718.27854455665,"2016"
"64","09-493",0,2.67,-5067.57966893778,3710.17570805591,"2016"
"65","09-496",0,2.96,-5069.81836859359,3709.26028663419,"2016"
"66","09-503b",0,3.14,-5073.00859376806,3705.41899383568,"2016"
"67","09-513",0,2.98,-5070.34487412046,3703.90615065968,"2016"
"68","09-513a",0,2.98,-5072.65411139713,3701.03905280982,"2016"
"69","09-514",0,3,-5072.2874591722,3700.54581792102,"2016"
"70","09-523",0,2.98,-5069.89252597006,3700.02560821911,"2016"
"71","09-531",0,2.69,-5068.22560097714,3699.58283873039,"2016"
"75","09-544b",0,3.11,-5078.90109946391,3685.48692635349,"2016"
"76","09-545a",0,3.28,-5081.46983438916,3682.94002648856,"2016"
"77","09-560a",0,3.79,-5090.05175034816,3682.32881253181,"2016"
"78","09-560b",0,3.79,-5091.85325924332,3679.574378904,"2016"
"79","09-560d",0,4.79,-5092.6981551734,3678.60783321819,"2016"
"80","09-562",0,4.11,-5087.87989297069,3680.82159716067,"2016"
"81","09-563",0,3.77,-5089.33434935164,3679.84448046507,"2016"
"82","09-563a",0,3.77,-5090.1748777863,3679.45525837913,"2016"
"83","09-565",0,4.63,-5092.63633009183,3677.11461110198,"2016"
"84","09-571",0,3.75,-5083.9356519584,3682.73059394867,"2016"
"85","09-572",0,3.75,-5081.73565540332,3685.12714303587,"2016"
"86","09-574",0,4.11,-5087.76322394979,3679.80429440079,"2016"
"87","09-584",0,5.49,-5094.7227711739,3673.69817561769,"2016"
"88","09-586",0,5.49,-5096.14577844952,3672.7298935027,"2016"
"89","09-587",0,5.49,-5096.45425343217,3671.79545097311,"2016"
"90","09-634",0,4.93,-5083.17867066452,3677.9669476146,"2016"
"91","09-635",0,4.93,-5083.908235951,3677.271818785,"2016"
"92","09-636",0,4.93,-5084.54375082886,3676.5105047604,"2016"
"93","09-638",0,4.93,-5085.16456574662,3676.02744433622,"2016"
"94","09-640",0,4.93,-5085.99120312148,3675.01664414873,"2016"
"95","09-642",0,6.85,-5086.68900739666,3674.68377930766,"2016"
"96","09-644",0,5.7,-5087.07204530658,3674.57486675681,"2016"
"97","09-646",0,5.7,-5087.66197190247,3674.32688220453,"2016"
"98","09-649",0,5.7,-5088.04729705175,3674.28345203706,"2016"
"99","09-652",0,5.7,-5088.40696420962,3673.93300419343,"2016"
"100","10-067",1,8.64,-4947.36249650027,3854.9041548277,"2016"
"101","10-068a",1,8.64,-4948.04761344678,3854.59309674771,"2016"
"102","10-070d",1,8.57,-4948.92913982533,3850.54654064232,"2016"
"103","10-071c",1,8.5,-4949.38822103294,3853.86714914017,"2016"
"104","10-075",1,8.54,-4950.1464412867,3852.97754105669,"2016"
"105","10-076c",1,8.57,-4948.15877873511,3851.30769856369,"2016"
"106","10-077c",1,8.54,-4950.56121447591,3852.74568913589,"2016"
"107","10-080b",1,8.45,-4950.82889943918,3852.82276455566,"2016"
"108","10-081",1,8.54,-4950.68371072648,3852.76277317705,"2016"
"109","10-085b",1,8.45,-4951.82594636812,3851.43299004316,"2016"
"110","10-088a",1,8.45,-4951.87085678132,3851.49552373901,"2016"
"111","10-093b",1,8.57,-4950.04525048103,3849.31177709182,"2016"
"112","10-095",1,8.45,-4952.28051316452,3850.91461773514,"2016"
"113","10-105a2",1,8.64,-4947.90758039719,3853.90178800713,"2016"
"114","10-105s",1,8.57,-4950.17013278793,3849.90816318962,"2016"
"115","10-105x",1,8.57,-4949.11426349091,3851.67258949459,"2016"
"116","10-105y",1,8.54,-4949.95652214805,3852.75133260901,"2016"
"117","10-105z",1,8.57,-4950.55886571793,3848.80364042376,"2016"
"118","10-138h",1,8.43,-4964.06610727611,3832.15925931659,"2016"
"119","10-146",1,8.34,-4965.62716130556,3831.84090170267,"2016"
"120","10-148b",1,8.37,-4966.5308511944,3830.1941927228,"2016"
"122","10-157a",1,8.45,-4952.28916010068,3851.68742542237,"2016"
"123","10-158a",1,8.45,-4952.11988209312,3852.08498759942,"2016"
"124","10-160b",1,8.45,-4952.98977156842,3850.54333833621,"2016"
"125","10-162",1,8.45,-4952.77106875172,3851.21770474893,"2016"
"126","10-163",1,8.45,-4953.81100776638,3849.72991880471,"2016"
"127","10-169b",1,9.04,-4944.98691750591,3851.27136918938,"2016"
"128","10-170b",1,8.81,-4946.25263382315,3849.12393347466,"2016"
"129","10-174",1,8.81,-4946.30947246538,3849.62088081928,"2016"
"130","10-176",1,9.05,-4946.08597695889,3847.26242208794,"2016"
"131","10-176a",1,9.05,-4945.23278220516,3848.49520633758,"2016"
"132","10-182",1,8.91,-4952.963784911,3839.88728808677,"2016"
"133","10-183a",1,8.9,-4953.6239254029,3839.45291318707,"2016"
"134","10-184f",1,9.03,-4946.51685993301,3847.84506751057,"2016"
"135","10-192b",1,8.91,-4946.64434340533,3850.29394670601,"2016"
"136","10-193b",1,9.02,-4945.19803492092,3853.16895429772,"2016"
"137","10-194g",1,8.95,-4946.13737410022,3852.53782348454,"2016"
"138","10-196k",1,8.91,-4946.88662088516,3850.48252697361,"2016"
"139","10-204",1,9,-4959.81099634657,3832.6386737713,"2016"
"140","10-210c",1,8.95,-4946.0761117232,3843.2034809902,"2016"
"141","10-214",1,8.99,-4953.63920408171,3837.2436984802,"2016"
"142","10-215",1,9.06,-4952.84427896125,3836.17413609976,"2016"
"143","10-216",1,9.06,-4952.80259680259,3837.16966737785,"2016"
"144","10-240",1,8.34,-4945.99111434184,3835.61625941411,"2016"
"145","10-253",1,8.62,-4949.68012015085,3831.68650841795,"2016"
"146","10-254a",1,8.62,-4950.59685391996,3830.67593764057,"2016"
"147","10-262a",1,8.78,-4947.04428550879,3840.6079177163,"2016"
"150","10-282a",1,8.92,-4957.53794644636,3827.62550048864,"2016"
"151","10-283b",1,7.85,-4958.8992760224,3826.03389337364,"2016"
"153","10-284a",1,8.93,-4959.15398483245,3825.87860340419,"2016"
"154","10-286a",1,9.05,-4960.53534502704,3823.70836547051,"2016"
"155","10-299",1,10.45,-5004.27661605368,3758.73572124722,"2016"
"156","10-300",1,9.58,-4969.19767634382,3810.51910256398,"2016"
"157","10-302",1,8.94,-4995.53607128029,3776.36171305677,"2016"
"158","10-303",1,8.55,-4977.5715683627,3798.29554888388,"2016"
"159","10-303d",1,9.83,-4977.04739923114,3799.9492995258,"2016"
"160","10-305",1,8.97,-4990.52885329235,3781.18849227201,"2016"
"161","10-311a",1,10.32,-4978.39704606734,3796.64989976366,"2016"
"162","10-318a",1,8.37,-4972.49749321294,3802.7279632103,"2016"
"163","10-318b",1,8.68,-4973.9341733621,3800.40584129237,"2016"
"164","10-318c",1,8.68,-4973.99481328198,3799.70124047171,"2016"
"165","10-319b",1,9.08,-4966.55233036141,3818.94033936923,"2016"
"166","10-320",1,8.68,-4974.45701762681,3799.86968412431,"2016"
"167","10-321",1,8.51,-4974.88439157043,3799.48494310928,"2016"
"168","10-322",1,8.61,-4978.05448062254,3795.94619482878,"2016"
"169","10-323",1,8.61,-4978.68601297024,3794.74216484027,"2016"
"17010","10-325",1,8.66,-4982.81975947501,3790.39622454724,"2016"
"172","10-326",1,8.83,-4985.82619650214,3786.35458826927,"2016"
"17311","10-327",1,10.43,-4981.82925772731,3791.0168036113,"2016"
"175","10-335",1,9.57,-4979.37081947715,3790.09052309003,"2016"
"17612","10-336",1,9.68,-4981.83025643413,3786.90035876397,"2016"
"177","10-337",1,9.97,-4993.16742582628,3772.35867049673,"2016"
"17810","10-338",1,10.07,-4996.66723712595,3767.99467988677,"2016"
"18010","10-341",1,9.86,-4981.63282059109,3784.44622769205,"2016"
"181","10-345a",1,9.67,-5025.15783922125,3735.98809894949,"2016"
"182","10-346a",1,11.1,-5014.15475868014,3750.48845716522,"2016"
"183","10-347a",1,12.08,-5002.69924374118,3765.36532743467,"2016"
"184","10-349",1,7.64,-5028.06447322029,3729.57743053725,"2016"
"185","10-350",1,7.14,-5030.19176916241,3726.72345718382,"2016"
"186","10-351",1,10.39,-5011.59953328299,3750.47576344489,"2016"
"187","10-352",1,9.36,-5021.12195066062,3737.61776572978,"2016"
"188","10-353",1,10.45,-5004.93719243068,3758.6689842971,"2016"
"189","10-355",1,9.81,-5019.94022221947,3738.43795766483,"2016"
"190","10-377",1,7.69,-4962.77057191106,3826.98872207298,"2016"
"191","10-381",0,5.43,-5062.55022128915,3682.95361485756,"2016"
"193","10-384",1,5.52,-5062.13917769896,3682.75145959336,"2016"
"194","10-386",0,5.52,-5062.93251200839,3681.18880113832,"2016"
"195","10-387",1,5.9,-5033.801326192,3721.96316657751,"2016"
"197","10-388a",1,9.08,-4966.43290848634,3817.99410024162,"2016"
"198","10-390",0,5.52,-5062.24061339541,3681.53276515072,"2016"
"199","10-391",0,5.29,-5062.56798739359,3680.55476297524,"2016"
"201","10-398",0,5.29,-5061.74444342619,3680.88342394911,"2016"
"202","10-399",1,5.29,-5062.24818201532,3679.92454781826,"2016"
"204","10-402",1,6.21,-5063.2820385285,3677.79976283005,"2016"
"205","10-406",1,6.21,-5063.12379864851,3676.61795277899,"2016"
"206","10-412",0,6.03,-5062.37693047557,3676.12918339222,"2016"
"207","10-414",0,6.03,-5061.96444783656,3675.29020784527,"2016"
"208","10-416b",1,5.93,-5062.19524657967,3673.56197759799,"2016"
"210","10-418a",0,5.93,-5061.86134719473,3672.90806139918,"2016"
"211","10-419a",1,6.15,-5060.24394670029,3674.74080273459,"2016"
"212","10-419b",0,6.15,-5060.08067973507,3674.59755385663,"2016"
"213","10-420",0,4.95,-5058.92558551353,3676.19360803168,"2016"
"214","10-423a",1,7.44,-4974.39381650116,3822.52298614418,"2016"
"215","10-426",0,5.93,-5061.32302663711,3675.30626379035,"2016"
"216","10-429",1,8.37,-4970.58749283353,3804.98829326174,"2016"
"217","10-430",1,8.37,-4971.20595763064,3803.91869928,"2016"
"219","10-441",1,7.44,-4972.63010360841,3818.00082988686,"2016"
"221","10-446",1,7.8,-4975.13746061528,3819.27525290813,"2016"
"222","10-449",1,7.11,-4975.88997700825,3816.67794813651,"2016"
"223","10-449a",1,8.37,-4975.6495213964,3817.16487851873,"2016"
"224","10-450",1,7.11,-4975.72588906242,3815.91444829004,"2016"
"227","10-456a",1,9.54,-4986.98291268965,3801.92283666805,"2016"
"228","10-458",1,7.85,-4956.57128806377,3829.70941877968,"2016"
"229","10-458b",1,7.69,-4955.91625053278,3830.85179606595,"2016"
"231","10-462b",1,8.95,-4948.13350578817,3840.0048360724,"2016"
"232","10-462g",1,8.78,-4947.0421562865,3840.87016497033,"2016"
"233","10-476a",1,8.78,-4946.75252218619,3841.35703440085,"2016"
"234","10-485a3",1,8.66,-4940.35798075673,3844.18611256551,"2016"
"235","10-485k",1,8.69,-4940.33194014789,3845.16722448226,"2016"
"236","10-485l",1,8.23,-4945.67853216173,3836.3737693628,"2016"
"237","10-485m",1,8.62,-4950.3312652299,3831.10282922077,"2016"
"238","10-485p",1,8.92,-4943.49222266379,3842.9866048191,"2016"
"239","10-485q",1,8.23,-4942.9537764005,3839.29341371709,"2016"
"240","10-486b",1,9.92,-4976.57113972374,3801.46576894896,"2016"
"241","10-490",1,7.49,-4957.66882821167,3822.11140854312,"2016"
"242","10-495c",1,8.92,-4956.59777590796,3827.40527782531,"2016"
"243","10-497b",1,9.83,-4975.48065235309,3802.31162000775,"2016"
"244","10-498",1,10.82,-5020.20612045151,3743.19387743661,"2016"
"246","10-500",1,9.83,-4976.35342956468,3801.25958172735,"2016"
"247","10-503",0,4.61,-5061.17014583677,3687.44565914995,"2016"
"248","10-508",1,8.7,-5029.39200822752,3730.58077478813,"2016"
"249","10-509",1,7.52,-5031.58990962456,3727.28814638035,"2016"
"251","10-514",0,5.43,-5062.21412030992,3684.63087963411,"2016"
"252","10-518c",1,7.49,-4956.56679987441,3823.69525129869,"2016"
"253","10-521",1,7.49,-4958.63205325792,3819.93455966017,"2016"
"254","10-521a",1,7.74,-4960.67845763643,3818.19233140538,"2016"
"255","10-522d",1,8.62,-4953.16641973755,3828.29852952594,"2016"
"256","10-523b",1,7.74,-4960.32932915986,3818.13178711788,"2016"
"257","10-528",1,8.34,-4947.57752063718,3834.18857349349,"2016"
"258","10-541",1,7.72,-4995.98020993135,3788.81117799212,"2016"
"261","10-543a",1,8.86,-4997.31931771232,3790.49334076958,"2016"
"262","10-543b",1,8.86,-4997.82024215547,3789.68878738457,"2016"
"263","10-543c",1,8.86,-4999.07612918847,3788.10883901715,"2016"
"264","10-543d",1,8.94,-4997.8113681809,3789.96933218622,"2016"
"265","10-543i",1,8.94,-4998.48957303039,3789.25713413975,"2016"
"266","10-544a",1,9.84,-4994.90537975004,3786.03102826306,"2016"
"267","10-545a4",1,9.21,-5002.52366014806,3785.89767312774,"2016"
"268","10-547b",1,8.86,-4996.60673415196,3790.07662338541,"2016"
"269","10-547c",1,9.23,-4996.81275047577,3789.29378571855,"2016"
"270","10-548",1,9.8,-4998.18607342939,3781.52438942443,"2016"
"271","10-549",1,7.65,-5006.6874585589,3779.93467584086,"2016"
"273","10-554a",1,8.71,-5015.30552705851,3768.16255445274,"2016"
"274","10-556a",1,7.74,-5019.67506750122,3760.65425792777,"2016"
"275","10-559a",1,9.23,-5013.43795859311,3762.72937662313,"2016"
"276","10-560a",1,9.23,-5014.18106992816,3763.05959295859,"2016"
"277","10-561a",1,7.33,-5023.49217660714,3753.28495218401,"2016"
"278","10-562",1,6.83,-5020.5557408876,3749.35791482174,"2016"
"279","10-563a",1,8.33,-5021.72576170327,3750.58380217823,"2016"
"280","10-565",1,7.34,-5024.43029336021,3745.04458390504,"2016"
"281","10-566a",0,5.34,-5030.27240088255,3746.4240558359,"2016"
"282","10-567",1,5.34,-5031.18978494862,3743.90445772797,"2016"
"283","10-568",0,4.89,-5032.44098465689,3744.20248092774,"2016"
"284","10-572",0,5.89,-5031.02695880605,3738.2799563897,"2016"
"285","10-575",1,8.85,-5007.20691316065,3760.91166601593,"2016"
"286","10-576",1,8.37,-5009.12907487154,3760.98264064872,"2016"
"288","10-577a",1,8.03,-5012.43149327917,3758.17530120571,"2016"
"289","10-582a",1,8.34,-5018.42306784705,3747.23642890904,"2016"
"290","10-583",1,7.1,-5022.39521011644,3744.76787992341,"2016"
"291","10-585",1,6.58,-5025.49288978673,3738.44887313843,"2016"
"292","10-587",1,6.66,-5028.66641943063,3737.5590591383,"2016"
"293","10-593",1,5.77,-5034.06533533826,3728.60496286635,"2016"
"294","10-594a",1,6.7,-5032.84906164467,3726.66847976903,"2016"
"295","10-596",1,5.69,-5035.98076245291,3724.06827442475,"2016"
"296","10-598a",0,4.33,-5038.7317311556,3737.75410203368,"2016"
"301","10-614",0,4.64,-5051.20790678506,3718.23308039102,"2016"
"302","10-619",0,4.67,-5038.1658612272,3733.3939945636,"2016"
"303","10-624",0,4.89,-5039.20163866621,3729.38215749878,"2016"
"304","10-625",0,5.03,-5042.27502389646,3724.49131541873,"2016"
"305","10-626",0,5.36,-5042.84728719419,3725.52022887139,"2016"
"306","10-627",0,4.69,-5045.79355278183,3721.38796772698,"2016"
"307","10-630",0,5.51,-5033.86270011049,3730.26759033557,"2016"
"314","10-644",0,2.88,-5062.72684839516,3704.36179085093,"2016"
"315","10-645",0,2.69,-5065.8492083648,3700.17093585123,"2016"
"316","10-648",0,4.32,-5048.49439288474,3717.92121910151,"2016"
"317","10-650",0,3.66,-5052.68632166103,3716.73270939743,"2016"
"318","10-652",0,4.11,-5054.06217174402,3714.20933042179,"2016"
"319","10-653",0,4.27,-5052.66061945581,3713.15855624547,"2016"
"320","10-656",0,3.49,-5059.49038034696,3708.23679316123,"2016"
"321","10-686",0,5.01,-5078.98767179537,3681.5908731954,"2016"
"323","10-687a",0,5.01,-5079.90832078649,3680.74570276829,"2016"
"324","10-688",0,4.08,-5080.4809696761,3680.32501052965,"2016"
"325","10-689a",0,4.08,-5080.96971893527,3680.03534111122,"2016"
"327","10-691",0,4.08,-5082.09813834858,3678.82471314395,"2016"
"330","10-700",0,4.57,-5070.84351671295,3688.06394791503,"2016"
"331","10-702",0,4.13,-5072.90957919211,3686.21715630646,"2016"
"332","10-705",0,5.49,-5073.52690313339,3685.76968022957,"2016"
"333","10-707",0,5.49,-5074.08248359283,3685.46532802116,"2016"
"334","10-708",0,4.74,-5074.55401229165,3685.19673424778,"2016"
"336","10-710",0,4.74,-5075.14704326168,3684.85534130403,"2016"
"338","10-712",0,4.74,-5075.91153336645,3684.41135840791,"2016"
"339","10-713",0,3.96,-5076.66239307936,3683.6374837061,"2016"
"342","10-716a",0,3.96,-5077.52956720754,3683.33377831422,"2016"
"343","10-724",0,4.89,-5066.19213508786,3689.08905373719,"2016"
"344","10-727",0,4.78,-5067.03620956688,3689.18756923004,"2016"
"345","10-728",0,4.78,-5067.49929509705,3689.1715349438,"2016"
"346","10-729",0,4.78,-5066.70559773281,3689.17390923402,"2016"
"347","10-730",0,4.89,-5066.43414103988,3689.10425684074,"2016"
"348","10-732",0,5.15,-5068.2839513863,3688.93741920238,"2016"
"350","10-734",0,5.15,-5068.68566672296,3688.81070376231,"2016"
"351","10-737",0,4.57,-5069.63199289528,3688.66303772822,"2016"
"352","10-741",0,5.15,-5069.20856048568,3688.61299624576,"2016"
"353","10-744",0,4.57,-5070.03843197341,3688.50865752704,"2016"
"357","10-755",0,4.89,-5064.82333288189,3689.89456150414,"2016"
"366","10-800",1,9.39,-4980.5985870028,3788.84053136332,"2016"
"3682","11-001",1,10.59,-4993.79784036737,3764.46258891215,"2016"
"3732","11-025",1,11.02,-4999.33833154809,3754.97455370121,"2016"
"3742","11-026",1,10.91,-4994.06411809338,3760.56426005796,"2016"
"3762","11-035",1,11.04,-4993.51801844106,3758.7881959638,"2016"
"3782","11-038",1,10.85,-4990.51346083248,3760.62163050282,"2016"
"3852","11-052",1,10.65,-4992.48871006036,3752.55489982033,"2016"
"3861","11-053",1,10.63,-4990.492542917,3755.40539992432,"2016"
"3882","11-055",1,10.03,-4989.29027266235,3754.24263284637,"2016"
"3932","11-061",1,10.03,-4988.75999178231,3753.84361755994,"2016"
"3941","11-062",1,10.03,-4987.76371652512,3754.96040769359,"2016"
"395","11-072",1,6.53,-5054.34659525731,3672.80659117553,"2016"
"396","11-073",1,7.11,-5055.01051913893,3671.90064074814,"2016"
"397","11-074",1,6.53,-5054.18487248922,3672.57584945456,"2016"
"398","11-075",0,6.53,-5053.08169968704,3674.0777759156,"2016"
"399","11-076",0,7.06,-5052.93553665951,3673.76173501885,"2016"
"400","11-077",0,7.06,-5051.52643133593,3675.21369304462,"2016"
"401","11-081",0,7.06,-5050.69535914307,3675.39492584674,"2016"
"402","11-082",0,7.11,-5050.26656286138,3675.70013312854,"2016"
"403","11-083",0,7.11,-5050.94769555169,3674.57261754553,"2016"
"404","11-087b",0,7.11,-5050.44052421619,3674.87836283701,"2016"
"405","11-088",1,7.11,-5050.29198489556,3674.6447714927,"2016"
"406","11-089b",0,7.11,-5050.03778631852,3674.65932538547,"2016"
"4071","11-091",0,7.11,-5049.99647316406,3674.42557525438,"2016"
"408","11-094",1,7.17,-5050.10538395343,3673.8405463927,"2016"
"409","11-095",0,7.17,-5050.32373940123,3673.37614833281,"2016"
"410","11-096",0,7.17,-5050.58472992226,3672.8256626137,"2016"
"411","11-097",0,7.17,-5050.41570854227,3672.82403516689,"2016"
"412","11-102",0,7.19,-5049.36748117036,3672.92734577426,"2016"
"415","11-109a",0,6.93,-5046.05479111324,3676.38767945828,"2016"
"416","11-109b",0,6.93,-5047.59966355928,3674.62072291343,"2016"
"417","11-110",0,6.94,-5041.85211771301,3682.22925072063,"2016"
"419","11-113",0,6.15,-5059.98350831775,3673.95685584499,"2016"
"420","11-114",0,6.15,-5060.14171253999,3673.38848790355,"2016"
