"","ReefID","score","DHW_5km_max_16","DHW_5km_max","DHW_5km_ytd","region","Long_unique","Lat_unique","X","Y","bin.score","year"
"1748","22-093",0,0.36,0.81,0.81,"South",152.487488,-22.100828,-5235.32251811465,2726.7896477423,0,"2017"
"1752","22-103",0,0.69,1.26,1.26,"South",152.729996,-22.01,-5250.18783270733,2706.34409111971,0,"2017"
"1754","22-106",0,0.71,1.26,1.26,"South",152.740005,-22.059999,-5248.80635687086,2704.47152645584,0,"2017"
"1756","22-115",1,0.37,0.8,0.8,"South",152.530182,-22.106079,-5237.15800078076,2722.7864405325,0,"2017"
"1757","22-116",0,0.71,1.26,1.26,"South",152.740005,-22.1,-5247.32007840976,2703.70571466834,0,"2017"
"1758","22-121",0,0.71,1.09,1.09,"South",152.740005,-22.120001,-5246.57596142093,2703.32230498015,0,"2017"
"1759","22-122",0,0.37,0.8,0.8,"South",152.53273,-22.1453,-5235.82165081075,2721.79590416121,0,"2017"
"1760","22-123",1,0.53,0.78,0.78,"South",152.597595,-22.149773,-5238.73319350277,2715.78034900875,0,"2017"
"1761","22-124",0,0.86,1.24,1.24,"South",152.759995,-22.15,-5246.40132592521,2700.91636134884,0,"2017"
"1762","22-125",0,0.53,0.93,0.93,"South",152.551605,-22.156,-5236.31991036752,2719.86413286004,0,"2017"
"1764","22-129",0,0.55,0.78,0.78,"South",152.626907,-22.184721,-5238.81980261195,2712.42575006902,0,"2017"
"1765","22-131",0,0.72,1.08,1.08,"South",152.759995,-22.190001,-5244.9090258182,2700.14810563894,0,"2017"
"1766","22-133",0,0.72,1.07,1.07,"South",152.75,-22.209999,-5243.69096866435,2700.67831253881,0,"2017"
"1767","22-134",0,0.54,0.79,0.79,"South",152.618668,-22.222845,-5237.00718751998,2712.44227551411,0,"2017"
"1768","22-139",1,0.53,0.79,0.79,"South",152.604691,-22.264385,-5234.79292093621,2712.91519537618,0,"2017"
"1769","22-140",0,0.56,0.63,0.63,"South",152.729996,-22.27,-5240.50321040512,2701.35190394899,0,"2017"
"1770","22-141",0,0.53,0.64,0.64,"South",152.662796,-22.307856,-5235.91306896251,2706.76325970089,0,"2017"
"1771","22-142",0,0.56,0.63,0.63,"South",152.729996,-22.299999,-5239.37884357899,2700.77232020588,0,"2017"
"1772","22-143",0,0.55,0.92,0.78,"South",152.720001,-22.33,-5237.78184887355,2701.1057067652,0,"2017"
"1773","22-144",0,0.53,0.64,0.64,"South",152.680252,-22.331985,-5235.83218359851,2704.70028225253,0,"2017"
"1774","22-145",0,0.55,0.92,0.78,"South",152.729996,-22.35,-5237.50160699824,2699.80465042152,0,"2017"
"1776","22-147a",0,0.51,0.78,0.78,"South",152.690002,-22.360001,-5235.23997397266,2703.26585123265,0,"2017"
"1777","22-147b",0,0.53,0.78,0.78,"South",152.720001,-22.360001,-5236.6546358294,2700.52440695659,0,"2017"
"1809","23-045a",0,0,3.21,3.07,"South",151.908585,-23.184168,-5166.59325318479,2757.70910416393,0,"2017"
"1810","23-046",1,0,2.51,2.51,"South",151.785416,-23.245914,-5158.2682264048,2767.52985468826,0,"2017"
"1811","23-048",0,0,3.09,3.09,"South",151.93248,-23.269573,-5164.43815326002,2753.79199335574,0,"2017"
"1812","23-049",0,0,2.19,2.19,"South",151.774338,-23.296188,-5155.78706497432,2767.48259930839,0,"2017"
"1813","23-050",1,0,2.62,2.62,"South",151.889832,-23.290863,-5161.56166824518,2757.19452544789,0,"2017"
"1814","23-051",0,0,2.84,2.84,"South",151.965042,-23.331713,-5163.58989035364,2749.57191589213,0,"2017"
"1816","23-052a",1,0,2.33,2.33,"South",151.97113,-23.446152,-5159.42303584511,2746.64947378965,0,"2017"
"1817","23-053",1,0,1.96,1.96,"South",151.880005,-23.469999,-5154.11718251254,2754.35419364926,0,"2017"
"1818","23-054",1,0,2.69,2.69,"South",152.029999,-23.440001,-5162.48270007596,2741.47455490959,0,"2017"
"1820","23-055a",1,0,2.99,2.99,"South",152.061142,-23.495667,-5161.79437781373,2737.51317846038,0,"2017"
"1830","23-068",2,0,1.72,1.72,"South",151.770004,-23.5,-5147.64837420722,2763.61556919274,0,"2017"
"1831","23-069",1,0,2.06,2.06,"South",151.740005,-23.540001,-5144.63723645453,2765.46997675671,0,"2017"
"1833","23-071",0,0.14,3.92,3.92,"South",151.679993,-23.559999,-5140.95571356051,2770.4355024816,0,"2017"
"1840","23-076",1,0,2.1,2.1,"South",152.039993,-23.6,-5156.68967559847,2737.2452209931,0,"2017"
"1841","23-077",0,0.15,3.73,3.73,"South",152.153687,-23.632118,-5160.84609351973,2726.33895521529,0,"2017"
"1842","23-078",0,0.15,3.66,3.66,"South",152.179993,-23.700001,-5159.41758041915,2722.55514450429,0,"2017"
"1843","23-079",0,0.3,4.04,4.04,"South",152.270004,-23.76,-5161.31183949298,2713.19713881737,0,"2017"
"1844","23-080",0,0.15,3.62,3.62,"South",152.289993,-23.809999,-5160.27301248869,2710.35369618485,0,"2017"
"1845","23-081",0,0.6,3.48,3.48,"South",152.369995,-23.860001,-5162.06186079461,2702.10379689827,0,"2017"
"1847","23-082a",0,0.44,3.06,3.06,"South",152.387207,-23.901783,-5161.20673537602,2699.68119805976,0,"2017"
